LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.9383240456,-80.1683284831,722080080450,230000.0,6372,1215,18717,5618.7,15861.1,1661.3,59245.0,55053.8,6127.9,36,0,5,2
25.9383329382,-80.1681662382,722080080460,190000.0,5750,1005,9562,5574.3,15814.6,1710.8,59255.6,55045.1,6157.2,36,0,1,2
25.9384804786,-80.1629426235,722090030830,220000.0,7500,1231,9562,3906.7,14069.2,3084.5,59581.1,54753.2,7273.6,31,0,7,2
25.938626793,-80.1614684593,722090030970,293000.0,6780,1040,415,3481.0,13622.7,2824.0,59696.2,54694.9,7529.9,21,0,8,2
25.938632457,-80.1629477472,722090030820,227000.0,8625,2258,987,3925.7,14077.0,3119.2,59639.9,54812.5,7236.0,62,0,7,4
25.9386626228,-80.1884067281,3022070250550,235000.0,9068,1673,3154,1729.5,22432.8,3043.5,58851.7,57027.5,910.5,36,0,8,4
25.9386916171,-80.1723164554,722080071320,252500.0,6901,1280,2179,5322.9,17177.3,713.1,59212.4,55488.2,5128.6,64,0,3,2
25.9388659461,-80.1680985746,722080010610,170000.0,6900,1114,1294,5596.9,15798.5,1837.4,59444.1,55222.9,6021.5,64,0,4,2
25.9390370615,-80.1732615036,722080050540,201000.0,5700,1769,1056,5025.9,17502.2,543.6,59305.8,55693.2,4820.5,63,0,3,2
25.93906884,-80.1786392579,722080160170,355000.0,8080,1741,9562,3807.4,19250.2,573.4,59155.0,56176.5,3228.1,21,0,6,4
25.9391005074,-80.1884290954,3022070250530,224000.0,7500,1918,13438,1611.7,22450.7,2925.7,59014.8,57184.3,793.0,21,0,4,2
25.9392171194,-80.1823400763,3022070220210,310000.0,8268,1611,21920,2940.6,20467.2,1505.3,59124.8,56580.7,2195.6,26,0,8,4
25.9393199869,-80.1897884584,722070310590,239000.0,7500,1802,21586,1262.7,22895.1,3147.0,59067.0,57402.5,443.4,31,0,6,2
25.9393399962,-80.1902205704,722070310470,180000.0,7500,2305,884,1157.7,23036.6,3224.8,59070.6,57455.2,338.0,60,0,11,2
25.9395248716,-80.1881386733,3022070250600,243000.0,7500,1835,2457,1566.6,22366.3,2749.0,59175.5,57302.2,748.4,36,0,5,4
25.9395351407,-80.190674288,722070310300,195000.0,7500,2509,2051,1009.4,23193.5,3261.8,59143.5,57578.7,191.2,46,0,6,2
25.9396679365,-80.1905104832,722070310310,274900.0,7500,1809,20198,1011.7,23143.8,3191.0,59192.9,57605.9,191.9,26,0,11,2
25.9396851568,-80.1819183127,722070350250,330000.0,7500,1631,1283,2917.1,20335.9,1285.5,59318.6,56715.4,2207.1,21,0,5,2
25.9397045981,-80.1870249043,3022070250120,315300.0,7500,2091,897,1764.0,22018.1,2470.3,59235.8,57233.3,953.2,59,0,2,2
25.9397571141,-80.1897226571,722070310440,220000.0,7500,1844,30128,1160.3,22885.0,3004.3,59225.4,57543.7,341.1,41,0,12,2
25.9398536521,-80.1848953399,3022070240150,255000.0,7500,1719,17674,2197.5,21310.5,1977.9,59330.1,57071.2,1409.0,41,0,4,4
25.9399548113,-80.1728145308,722080051240,200000.0,7493,1133,3258,4869.2,17370.9,852.1,59647.7,55972.8,4673.8,36,0,1,2
25.9399767266,-80.1721938942,722080071340,168000.0,5700,1142,1640,5008.9,17180.2,1025.6,59677.8,55930.9,4812.7,64,0,2,2
25.9401438142,-80.1794640281,722080160540,335000.0,7800,2083,9562,3336.6,19554.5,546.8,59521.9,56626.0,2799.4,59,0,5,4
25.9401516393,-80.1792321019,722080160550,300000.0,7800,2038,21134,3385.8,19478.2,484.3,59530.2,56606.9,2863.8,60,0,3,4
25.9402154098,-80.1630121319,722090030100,155500.0,7500,1157,990,4104.1,14160.3,2858.9,60199.2,55377.7,6768.5,62,0,3,2
25.9405554483,-80.1833164178,3022070270150,357500.0,7500,1912,9562,2365.8,20826.3,1436.8,59592.4,57141.1,1645.2,11,0,5,4
25.9409320878,-80.1842566642,3022070270420,285000.0,7500,1610,22152,2060.8,21149.4,1546.7,59720.6,57372.5,1321.9,36,0,9,4
25.941089476,-80.15909128,722090070360,179000.0,5600,1538,34956,2976.4,12951.5,1936.1,60716.3,55436.1,7254.1,66,0,5,4
25.9411440952,-80.1792724182,722080200270,460000.0,7800,2009,20582,3113.3,19526.9,274.2,59890.8,56958.3,2693.9,59,0,11,2
25.9411870552,-80.1568890096,722090070130,200000.0,5600,1746,440,2291.8,12242.5,1215.2,60886.2,55352.8,7636.4,65,0,2,4
25.9413369819,-80.1615146721,722090070500,280000.0,5650,1674,9562,3767.7,13752.8,2688.3,60667.3,55667.3,6721.5,36,0,4,4
25.9413506631,-80.1612069767,722090070520,150000.0,5650,1006,18714,3673.4,13655.1,2599.2,60689.7,55653.9,6776.9,36,0,2,1
25.9413798033,-80.1734943366,722080090355,151500.0,5700,1083,1481,4347.0,17662.0,1007.0,60141.2,56533.8,4150.8,60,0,8,2
25.941491863,-80.158307688,722090070010,300000.0,8382,1269,1498,2760.2,12709.5,1676.5,60903.9,55535.5,7285.1,26,0,1,2
25.9415007355,-80.1581268841,722090070020,210000.0,5600,1215,9562,2714.8,12662.6,1628.8,60920.4,55530.0,7314.1,31,0,1,2
25.941929266,-80.1601941504,722090071460,235000.0,5650,1475,22892,3407.5,13348.7,2203.4,60950.7,55798.2,6794.2,36,0,9,2
25.9419812726,-80.1675679732,722080031390,201000.0,5750,1688,9562,5507.8,15754.7,1665.4,60589.6,56288.6,5311.9,64,0,12,2
25.9420489424,-80.1658952177,722080031590,205000.0,5750,1233,3238,5222.8,15214.7,1884.5,60692.6,56197.7,5659.4,31,0,4,2
25.9420854632,-80.1649741964,722080031650,187500.0,5588,1588,2400,4935.1,14916.7,1964.8,60751.8,56150.1,5835.7,59,0,12,2
25.9422212483,-80.1753869145,722080090414,199300.0,5700,1083,9562,3700.7,18316.3,708.0,60384.6,56988.6,3505.6,58,0,7,2
25.9422970487,-80.1602101437,722090071270,160000.0,5650,937,1339,3451.2,13363.4,2144.6,61082.3,55931.9,6684.1,56,0,6,2
25.9425795086,-80.1659272886,722080031940,265000.0,5750,1381,24637,5286.4,15245.1,1700.6,60883.0,56389.5,5503.5,21,0,4,2
25.9425912407,-80.1801418064,722080200480,255200.0,7575,1741,2930,2538.6,19863.3,166.9,60409.7,57556.3,2214.1,59,0,1,4
25.942690212,-80.172921219,722080040180,260000.0,7639,1714,9562,4117.3,17519.2,1234.4,60634.2,56947.4,3921.0,26,0,9,2
25.9427475918,-80.1713629487,722080032500,187900.0,5194,1303,9562,4461.5,17032.2,1194.9,60714.2,56847.4,4265.2,61,0,2,2
25.9428908511,-80.1588256365,722090072010,205000.0,8509,1137,9562,3069.6,12916.8,1634.0,61373.3,56067.5,6763.3,36,0,2,2
25.9429450446,-80.1664014717,722080031780,270000.0,5750,1380,21968,5470.6,15406.1,1525.1,60993.3,56552.9,5302.1,21,0,6,2
25.9431189485,-80.1619008867,722090072140,195000.0,5650,890,500,4066.4,13936.6,2171.6,61280.5,56323.3,6116.8,26,0,4,2
25.9431590354,-80.1609285632,722090072190,200000.0,9503,1339,352,3748.1,13603.1,2239.5,61346.8,56279.6,6282.2,66,0,3,2
25.9431838094,-80.160438398,722090071920,216500.0,8509,1023,1974,3599.1,13446.9,2081.5,61382.9,56259.7,6376.6,41,0,6,2
25.9431942199,-80.1602393411,722090071930,253000.0,5650,1825,2898,3545.6,13390.7,2027.2,61399.6,56252.7,6409.4,26,0,4,4
25.9433620789,-80.1691744283,722080032990,190000.0,5750,1107,9562,4785.8,16327.6,1047.7,61023.5,56900.1,4589.9,62,0,5,2
25.9434075862,-80.1820738555,722070550300,550000.0,11375,2525,21926,1880.1,20522.7,379.0,60646.8,58013.5,1508.0,16,0,8,4
25.9434750892,-80.1761463017,722080090522,237000.0,5750,1419,962,3196.9,18617.3,789.5,60815.0,57493.4,3001.0,41,0,12,2
25.9434854804,-80.1758585974,722080090524,145000.0,5750,1055,9562,3258.7,18523.2,867.0,60827.6,57472.7,3062.5,60,0,1,2
25.9435773791,-80.1731299655,722080090559,170000.0,5700,1160,1241,3842.1,17629.3,905.8,60947.2,57276.8,3645.8,36,0,8,2
25.943601146,-80.1723205714,722080032660,150000.0,5405,1192,9562,4019.0,17364.6,907.4,60987.6,57224.3,3822.7,60,0,7,2
25.9437687816,-80.1593126851,722090073150,345000.0,8475,968,29248,3300.1,13090.9,1665.5,61658.1,56406.7,6405.2,11,0,12,2
25.9438396569,-80.1574258118,722090073380,177500.0,5600,933,9562,2726.2,12489.8,1082.1,61799.6,56332.8,6744.3,31,0,8,2
25.9438727672,-80.1658401969,722080033360,178000.0,5750,1295,1337,5351.7,15248.1,1261.3,61354.3,56845.5,5145.0,61,0,7,1
25.9441079974,-80.1598131338,722090073060,285000.0,5650,1523,26728,3505.0,13276.1,1793.8,61754.6,56558.5,6218.7,21,0,10,4
25.9441416256,-80.1589525216,722090073110,365000.0,14280,1787,22747,3203.8,12960.5,1496.8,61810.0,56520.1,6349.2,41,0,2,2
25.9442181391,-80.1567783946,722090073330,405000.0,8546,1758,799,2543.7,12270.3,824.6,61974.0,56435.8,6754.9,11,0,10,4
25.9443056215,-80.1788564304,3022050040220,230000.0,12859,1872,19364,2359.0,19510.9,267.1,61013.3,58005.0,2165.8,56,0,9,2
25.9444452005,-80.1770185077,3022050040150,300000.0,7860,1589,3275,2738.0,18908.1,521.0,61149.1,57914.8,2542.1,11,0,3,4
25.9447019265,-80.1599830229,722040100570,225000.0,6045,1151,9562,3609.4,13335.0,1757.2,61974.9,56799.1,6017.9,21,0,4,2
25.9450314986,-80.1537766514,3022040010510,400000.0,10714,1852,9562,1681.7,11297.1,10.5,62441.1,56563.6,7161.7,56,0,2,4
25.9450546831,-80.159999624,722040100590,231000.0,6045,1135,9562,3650.3,13351.0,1708.9,62101.8,56927.9,5909.9,26,0,3,2
25.9451689201,-80.1786253112,3022050040020,260000.0,7990,1694,9562,2194.2,19459.5,187.1,61357.8,58295.4,1999.7,31,0,6,4
25.9451995285,-80.1851486947,722060040290,610000.0,11173,2215,31730,699.7,21567.8,519.8,61241.3,58906.8,310.1,21,0,1,5
25.9454375393,-80.1850974783,722060040280,749000.0,8669,2818,23648,675.3,21579.0,384.4,61324.1,58987.7,308.4,6,0,6,5
25.9455536528,-80.1855465255,722060040240,215000.0,6640,1798,882,541.7,21723.8,495.8,61377.7,59095.6,163.6,47,0,1,4
25.8841514518,-80.2078783889,3021250180240,130000.0,5750,1112,9562,10310.3,28549.7,5093.6,39330.2,39330.2,314.7,40,0,1,2
25.8844466242,-80.2017369334,621250151620,200000.0,6840,1131,1340,8488.6,26529.5,3298.2,39231.0,39231.0,2337.7,66,0,7,2
25.8846916122,-80.2033725889,3021250170070,270000.0,13500,2103,23508,8989.1,27030.0,3683.6,39352.6,39352.6,1776.1,61,0,6,2
25.88493383,-80.1994786135,621250152560,219800.0,15070,1282,10080,7785.5,25674.2,2517.6,39374.6,39374.6,3015.0,35,0,3,2
25.885846227,-80.1961690791,621250251360,230000.0,7588,1750,5296,6989.8,24656.4,1454.8,39656.2,39656.2,4175.2,61,0,5,2
25.8859870388,-80.2071758691,621250180990,300000.0,13500,1671,2640,10326.6,28236.8,4561.0,39953.2,39953.2,547.4,66,0,7,4
25.8859958958,-80.2011117861,621250151850,108000.0,6840,1002,9562,8511.0,26278.7,2828.3,39779.0,39779.0,2561.5,66,0,7,2
25.8862455758,-80.1960507384,621250251220,338000.0,7500,3333,9562,7009.6,24608.1,1347.6,39799.1,39799.1,4221.4,61,0,10,2
25.8863900247,-80.1978918398,621250251760,226800.0,7301,1982,1045,7578.3,25188.4,1835.2,39884.4,39884.4,3602.2,40,0,10,2
25.8864179455,-80.2057669529,621250171090,259800.0,13500,2332,2876,9960.3,27757.7,4073.6,40058.3,40058.3,1016.9,35,0,4,2
25.8864220585,-80.197147955,621250251540,236400.0,7301,1806,9562,7358.9,24946.2,1619.0,39885.0,39885.0,3849.3,40,0,6,2
25.8867569432,-80.197908777,621250251740,245000.0,7301,1381,9562,7633.6,25177.0,1772.0,40015.9,40015.9,3601.8,30,0,10,2
25.886869912,-80.1939251562,622300480360,405000.0,9075,1979,18319,6443.9,23883.2,619.9,39993.1,39993.1,4925.5,26,0,10,4
25.8868832422,-80.1936942142,622300480370,210000.0,8775,2132,385,6377.8,23810.3,555.3,40003.9,40003.9,5004.1,56,0,10,2
25.8869439677,-80.2058487883,621250171310,145000.0,9750,2037,757,10068.8,27775.3,4032.2,40246.5,40246.5,1010.8,63,0,4,2
25.8869823732,-80.1956176145,621250251040,300000.0,7500,2033,23066,6979.2,24433.6,1087.2,40060.9,40060.9,4373.1,48,0,12,2
25.8872309696,-80.1960894501,621250250950,165000.0,7590,1746,948,7157.8,24578.9,1176.6,40151.8,40151.8,4224.2,61,0,5,2
25.8873483543,-80.2051818163,621250171250,218000.0,10125,1347,22097,9922.3,27542.8,3774.2,40370.3,40370.3,1237.5,63,0,7,2
25.887861433,-80.2005293163,621250151250,133000.0,6840,879,9562,8599.0,26014.7,2325.8,40443.6,40443.6,2786.3,66,0,12,2
25.887991111,-80.1924229329,622300480010,365000.0,10200,1928,448,6121.3,23302.8,11960.0,40404.7,40404.7,5410.3,21,0,9,4
25.8888494215,-80.1976792717,621250250390,270000.0,7500,1637,9562,7869.6,25041.0,1330.4,40759.1,40759.1,3733.0,26,0,8,2
25.8891516116,-80.1995057119,621250150730,252000.0,7350,1748,20883,8473.7,25592.2,1775.3,40870.9,40870.9,3131.0,35,0,11,2
25.8893953057,-80.2004833812,621250150670,175000.0,8339,1396,2129,8787.7,25937.4,2066.9,40999.5,40999.5,2814.6,66,0,6,2
25.8894063385,-80.2002809662,621250150660,72000.0,6840,993,1173,8737.2,25881.5,2013.9,40998.6,40998.6,2891.9,66,0,4,1
25.8897910073,-80.1927687937,622300280280,250000.0,11625,1664,1600,6445.3,23326.0,13.3,41077.2,41077.2,5283.2,63,0,1,2
25.8901529778,-80.2036952339,621250190220,127000.0,9600,1335,371,9868.0,26971.5,2995.7,41344.8,41344.8,1773.2,63,0,3,1
25.8901631515,-80.2034704699,621250190230,225000.0,9600,1862,1939,9800.3,26896.5,2922.3,41342.2,41342.2,1846.1,35,0,12,2
25.8903515981,-80.2004594486,621250141210,360000.0,11799,1952,15730,8898.5,25881.2,1932.8,41352.2,41352.2,2813.5,15,0,12,4
25.8904611192,-80.1960236434,621250260700,300000.0,7957,1807,1434,7578.2,24430.5,555.8,41338.6,41338.6,4280.1,16,0,1,4
25.890739094,-80.1889226218,622300250461,190000.0,8625,2158,3766,5469.5,22108.1,1300.3,41419.7,41093.6,6632.5,51,0,3,2
25.8908104211,-80.2005832475,621250140550,180000.0,8400,1056,9562,9017.8,25939.9,1949.5,41500.1,41500.1,2810.0,40,0,11,2
25.8908465993,-80.2081217765,621250182690,108000.0,10125,1181,88,10087.9,28406.1,4375.0,41740.9,41740.9,327.1,63,0,2,1
25.8908682828,-80.2017147239,621250140740,210000.0,6060,1359,2133,9365.3,26287.5,2290.1,41584.8,41584.8,2416.1,40,0,9,2
25.8910336338,-80.2017237407,621250140730,206900.0,6060,1356,9562,9390.5,26286.2,2279.2,41643.8,41643.8,2415.5,30,0,5,2
25.8910370729,-80.2036503832,621250190060,178000.0,8118,860,770,9981.7,26937.8,2917.2,41663.6,41663.6,1803.3,40,0,12,2
25.8912445369,-80.1968563785,621250260560,290000.0,7957,1877,1688,7941.0,24684.1,717.2,41631.7,41631.7,4017.7,30,0,7,4
25.8912515908,-80.1921576516,622300270220,445000.0,8625,1621,40830,6524.6,23157.7,474.5,41593.9,41593.9,5577.6,17,0,8,4
25.8913825816,-80.207992646,621250050150,140000.0,7320,954,9562,9973.8,28359.1,4316.7,41935.8,41935.8,386.4,30,0,9,2
25.8915017103,-80.1914699689,622300270030,325000.0,16500,1807,11796,6330.1,22925.4,693.8,41633.3,41633.3,5808.0,56,0,1,4
25.8916638645,-80.1965529837,621250260410,240000.0,9042,1758,3742,7907.8,24576.6,579.2,41778.0,41778.0,4126.1,35,0,3,2
25.8917447291,-80.1948476689,621250261060,420000.0,33946,2048,22594,7321.8,23975.1,7.5,41688.1,41688.1,4623.5,53,0,3,2
25.8920167176,-80.1977039115,621250261180,320000.0,8018,2145,2140,8310.0,24957.3,924.3,41905.7,41905.7,3763.2,25,0,11,2
25.8921163287,-80.2002783044,621250141010,141000.0,8400,1212,4905,9110.6,25811.5,1766.6,41968.3,41968.3,2932.8,66,0,4,2
25.8925236695,-80.1894442376,622300240450,185000.0,7125,991,5194,5888.4,22243.5,1488.7,42079.2,41762.6,6494.1,68,0,11,2
25.8925776791,-80.1941636349,622300260940,620000.0,16650,2085,33953,7252.9,23705.9,11960.0,42093.8,42093.8,4852.9,16,0,7,5
25.8926225325,-80.1879225437,622300240510,230000.0,8625,1475,1450,5429.9,21736.1,1930.6,42118.7,41552.1,6989.8,63,0,1,4
25.8928084787,-80.2051339093,621250161410,215000.0,8956,3019,4761,10207.5,27386.2,3338.6,42351.4,42351.4,1345.0,66,0,3,2
25.8928872221,-80.2034932776,621250160030,157000.0,7920,1201,9562,10195.4,26849.4,2802.2,42329.5,42329.5,1887.6,40,0,4,2
25.8930591975,-80.1959726182,621250261310,280000.0,7300,1806,3578,7939.1,24373.0,324.3,42270.5,42270.5,4355.5,35,0,12,2
25.8930871402,-80.1920182923,622300260860,324000.0,8625,1460,9562,6749.4,23073.1,789.0,42257.3,42257.3,5656.4,26,0,12,4
25.8931851979,-80.2084387294,621250230330,170000.0,7920,1247,728,9378.1,28470.6,4421.6,42602.2,42602.2,270.1,35,0,11,2
25.8932292962,-80.2073493986,621250230390,187500.0,7920,1144,9562,9603.0,28110.0,4061.1,42578.0,42578.0,626.5,35,0,12,2
25.8933646426,-80.2040717131,621250160350,220000.0,7920,1423,763,10300.5,27034.7,2986.7,42518.9,42518.9,1708.6,35,0,1,2
25.8934499938,-80.1962177059,621250261910,310000.0,7300,1885,1530,8062.7,24441.3,395.5,42411.2,42411.2,4276.8,21,0,11,4
25.8935311289,-80.2016211812,3021250241200,350000.0,11645,2222,15384,9692.2,26187.1,2139.2,42534.8,42534.8,2476.2,65,0,9,2
25.8936015267,-80.1882064204,622300240050,317000.0,9375,1514,1789,5646.7,21805.3,2011.5,42462.0,41902.6,6908.6,21,0,6,4
25.8936673579,-80.1973555702,621250261810,293000.0,7300,1862,3353,8441.0,24812.5,767.4,42505.4,42505.4,3908.0,35,0,5,2
25.8944901851,-80.2012333563,3021250241070,202200.0,12750,1458,16332,9700.1,26038.0,1990.1,42870.2,42870.2,2611.1,65,0,8,2
25.894801712,-80.2012507312,3021250241060,400000.0,20550,3126,16416,9739.9,26039.2,1990.1,42963.5,42963.5,2611.0,17,0,8,2
25.8951054211,-80.1960835755,621250262190,295000.0,7500,1764,2768,8257.6,24378.2,330.0,43012.8,43012.8,4351.8,30,0,3,4
25.8951246667,-80.1956372505,621250262170,295000.0,8497,2002,4669,8120.0,24225.7,177.7,43016.7,43016.7,4494.4,30,0,8,4
25.8952671567,-80.193067339,622300260080,286000.0,11250,1585,1176,7337.7,23349.0,441.8,43071.5,43071.5,5310.0,66,0,1,4
25.8953703146,-80.1996817279,3021250240320,151000.0,15616,1900,9562,9364.1,25535.7,1490.2,43151.4,43151.4,3149.5,66,0,4,1
25.8953995762,-80.1903748517,622300230130,397000.0,11250,1864,4903,6550.0,22463.0,1323.8,43122.4,42820.1,6191.8,16,0,2,4
25.8955373881,-80.2048872642,621250160700,170000.0,8142,1417,2260,9545.0,27276.1,3228.3,43325.8,43325.8,1473.7,56,0,8,2
25.8956047491,-80.2036332974,621250160630,218000.0,7740,1378,9726,9795.7,26860.1,2812.1,43313.0,43313.0,1884.9,30,0,7,2
25.8958038477,-80.190523157,622300350190,170000.0,5000,1082,1683,6690.9,22555.9,1325.3,43258.3,42979.5,6198.1,51,0,2,2
25.8958106826,-80.1902270436,622300350170,169500.0,5000,943,9562,6602.6,22458.2,1424.0,43262.6,42938.5,6297.2,79,0,2,2
25.8958566856,-80.1890110004,622300350120,193000.0,5000,1167,1040,6241.1,22058.7,1824.6,43289.0,42772.6,6697.8,70,0,10,2
25.8963886834,-80.196352266,621250270580,291000.0,7400,1571,957,8518.8,24458.9,409.4,43481.4,43481.4,4284.4,25,0,9,2
25.8965381606,-80.2007424127,3021250240830,320000.0,11730,1611,1346,9845.7,25864.4,1812.6,43603.6,43603.6,2813.8,35,0,9,4
25.8966576736,-80.1963699766,621250270430,221500.0,7400,1917,22216,8562.5,24459.2,408.2,43581.1,43581.1,4282.5,59,0,1,2
25.8967023416,-80.1903108068,622300020630,182500.0,10725,1272,9562,6732.9,22467.2,1379.8,43563.6,43214.5,6271.1,48,0,4,2
25.8968869395,-80.2066008325,621250080330,92500.0,7920,1071,893,8793.5,27815.5,3760.9,43869.3,43869.3,931.6,66,0,1,1
25.8970184049,-80.203529662,621250161190,198000.0,7920,1153,7339,9446.5,26804.3,2750.0,43827.1,43827.1,1940.6,40,0,7,2
25.8970587811,-80.1966165219,621250270790,300000.0,7400,2491,1051,8693.4,24530.1,477.3,43726.4,43726.4,4206.7,59,0,7,2
25.8971846547,-80.201802977,3021250241330,250000.0,11730,1746,155,9780.4,26196.0,2141.6,43865.9,43865.9,2472.7,40,0,9,2
25.8973603138,-80.2046346001,621250161080,138000.0,7920,1037,5148,9110.2,27160.3,3106.4,43983.1,43983.1,1584.3,36,0,5,2
25.8974900418,-80.2003556742,3021250240500,239000.0,12750,2007,9562,9854.6,25706.4,1652.0,43945.7,43945.7,2945.1,60,0,6,4
25.8975335208,-80.1993665092,3021250240050,174000.0,12750,1392,9562,9557.7,25378.1,1323.7,43943.3,43943.3,3267.9,66,0,2,1
25.8977186522,-80.198718447,621250271000,182500.0,7500,1951,262,9416.0,25191.8,1138.2,44004.8,44004.8,3514.0,30,0,1,2
25.8977186522,-80.198718447,621250271000,334900.0,7500,1951,262,9416.0,25191.8,1138.2,44004.8,44004.8,3514.0,30,0,7,2
25.8977223208,-80.1952590553,621250270290,395000.0,10296,2058,38498,8365.0,24039.6,11960.0,43967.5,43967.5,4629.9,35,0,4,4
25.8979552814,-80.1905056901,622300020350,195000.0,10350,1743,7810,6954.5,22471.2,1306.2,44049.9,43667.1,6195.3,69,0,5,2
25.8981373567,-80.2076970433,621250070170,250000.0,8320,1953,25045,8212.3,28147.6,4097.8,44360.7,44360.7,587.6,64,0,5,2
25.8981981303,-80.2061152429,621250100060,169000.0,7620,1272,9562,8553.0,27632.7,3583.4,44327.8,44327.8,1113.7,35,0,8,2
25.8983280797,-80.1987709507,621250271350,295000.0,8000,1996,35950,9524.8,25206.3,1156.8,44217.3,44217.3,3514.6,36,0,11,4
25.8986777651,-80.1884098679,622300020060,340000.0,10275,1522,6927,6434.5,21800.8,2033.5,44298.3,43581.2,6927.2,29,0,11,4
25.8987268551,-80.196292872,621250271230,230000.0,9000,1796,1172,8835.1,24383.4,334.6,44329.8,44329.8,4333.2,35,0,5,2
25.898767528,-80.2048989289,621240010230,220000.0,6500,961,2618,8680.4,27219.9,3169.2,44509.0,44509.0,1520.1,21,0,12,2
25.8987902749,-80.2044602847,621240010210,86200.0,6500,920,1182,8768.5,27069.7,3019.0,44504.1,44504.1,1658.8,48,0,1,1
25.8988872175,-80.2084893236,621240020260,219000.0,6500,1139,5483,7841.0,28391.9,4339.7,44672.6,44672.6,336.1,26,0,6,2
25.8990169721,-80.2022322845,3021240110300,312000.0,18800,2117,4599,9171.6,26324.1,2272.1,44493.7,44493.7,2382.4,36,0,9,4
25.8993847732,-80.206114487,621240010570,130000.0,6500,995,806,8246.8,27612.6,3564.6,44770.8,44770.8,1130.8,56,0,8,2
25.8999274518,-80.1987631521,3021240090220,201000.0,18597,1237,9562,9706.7,25139.0,1093.4,44791.3,44791.3,3505.7,70,0,4,4
25.9003812358,-80.2083634821,621240021720,169000.0,6500,1201,1132,7480.6,28344.0,4127.0,45214.2,45214.2,428.8,67,0,4,2
25.9004635473,-80.2079081016,621240021700,235000.0,8414,1185,26548,7545.8,28161.9,3967.2,45206.3,45206.3,540.2,67,0,10,2
25.9005174184,-80.1954845546,3021240090840,385000.0,13875,1544,1310,8798.9,24044.9,11960.0,44985.5,44985.5,4586.6,21,0,10,2
25.9007589809,-80.2035637055,621240011510,85000.0,7150,1007,2147,8450.8,26743.5,2677.2,45214.2,45214.2,1995.0,66,0,6,1
25.9010356656,-80.202705202,3021240110190,360000.0,25194,2335,34353,8496.2,26362.6,2286.5,45278.3,45278.3,2185.2,65,0,2,4
25.9012460639,-80.1978055,3021240120430,335000.0,10160,1672,4859,9593.3,24836.6,764.2,45270.7,45270.7,3884.1,21,0,3,4
25.9013900754,-80.1997584589,3021240110940,235000.0,33631,2214,35946,9051.6,25392.4,1308.7,45337.8,45337.8,3160.7,41,0,5,2
25.9014674102,-80.2035980947,621240011470,160000.0,7150,927,2416,8250.8,26752.7,2573.5,45468.2,45468.2,2003.9,66,0,8,2
25.9014858056,-80.2091056873,621240021150,147000.0,6500,1401,974,7019.9,28568.2,4117.3,45653.3,45653.3,204.7,67,0,9,2
25.9016999088,-80.2055171261,621240010680,92500.0,8000,916,1744,7761.0,27398.5,3072.1,45589.2,45589.2,1398.0,66,0,8,1
25.9018503233,-80.2091224267,621240021130,150000.0,6500,1149,9562,6919.3,28573.2,4051.4,45786.1,45786.1,206.9,67,0,3,2
25.9019044751,-80.2069186495,621240010600,273000.0,6500,1820,202,7390.7,27857.9,3427.6,45709.4,45709.4,941.9,26,0,7,4
25.9019099062,-80.1978409475,3021240120460,219000.0,10160,1451,9562,9410.3,24849.1,742.9,45513.8,45513.8,3892.6,26,0,7,4
25.9019630729,-80.2079114025,621240021620,170000.0,6500,1168,243,7159.8,28175.1,3693.0,45782.1,45782.1,607.1,36,0,6,2
25.9023675238,-80.195642383,3021240090750,392000.0,11025,2227,22100,9119.6,24109.1,11960.0,45659.1,45659.1,4614.8,21,0,8,4
25.9023731662,-80.1888290013,622190200090,235000.0,8820,1959,3148,7104.8,21921.8,2009.6,45638.5,44854.5,6895.6,60,0,7,2
25.9023774287,-80.1886566447,622190200100,180000.0,8400,2284,21976,7053.0,21862.6,2062.6,45641.0,44832.0,6949.3,59,0,8,2
25.9025827719,-80.2095087177,621240021810,130000.0,6500,1294,895,6639.1,28718.0,4027.8,46052.1,46052.1,111.0,26,0,9,2
25.9025966853,-80.2058329533,3021240070140,162500.0,7395,1131,9562,7453.3,27500.3,2993.3,45932.3,45932.3,1309.0,31,0,4,2
25.9026680967,-80.2040853716,3021240070270,285000.0,7395,1333,9562,7821.7,26923.3,2487.9,45907.3,45907.3,1881.9,26,0,6,4
25.9033605956,-80.1959067599,3021240090700,340000.0,9300,1682,2050,9365.6,24214.3,4.5,45998.1,45998.1,4546.0,21,0,6,4
25.9035948207,-80.1998423787,3021240111010,455000.0,33708,2593,64499,8449.7,25425.0,1021.7,46142.8,46142.8,3180.1,33,0,7,4
25.9044783539,-80.2069038816,3021240080400,295000.0,24880,2109,9562,6639.3,27747.2,2832.0,46644.0,46644.0,850.9,36,0,10,2
25.9045315011,-80.209234567,621240022530,155000.0,6500,1939,1481,6179.1,28621.7,3585.3,46757.0,46757.0,192.6,67,0,9,2
25.9048212624,-80.1967675,3021240090620,330000.0,13875,2117,4283,8887.6,24475.2,11960.0,46519.9,46519.9,4233.6,40,0,3,4
25.9048715295,-80.1936808083,3022190001060,120000.0,21000,1314,2069,8887.5,23477.9,627.3,46527.9,46346.0,5267.1,72,0,2,2
